21	19
41	14
86	33
133	11
146	4
196	20
222	21
271	23
291	20
326	22
369	22
405	3
436	33
497	17
30	42
55	64
75	55
130	69
158	40
185	67
234	66
273	60
298	58
343	45
385	68
396	58
457	51
472	62
2	91
63	77
82	102
115	92
145	79
198	104
216	79
257	89
303	80
325	79
371	92
415	95
457	103
476	74
27	115
60	113
98	117
111	112
148	117
199	116
232	139
272	123
310	120
353	123
374	119
424	135
453	129
471	128
17	155
40	172
82	153
121	176
152	172
194	153
230	174
254	173
306	153
326	148
360	174
402	153
433	157
489	176
8	211
55	182
102	185
134	203
148	188
202	190
217	197
255	205
287	193
351	181
382	199
396	201
446	199
475	188
22	223
43	238
81	225
129	229
167	221
180	224
219	239
256	242
301	224
351	234
363	225
406	242
433	218
473	220
2	270
59	283
86	272
129	270
149	265
188	263
219	272
274	282
288	276
339	257
375	281
399	277
442	281
468	252
12	313
44	291
79	291
113	290
163	311
189	298
222	304
255	310
297	289
328	295
362	293
395	307
450	316
468	297
28	330
46	347
89	336
112	349
149	323
194	327
242	324
257	353
315	345
346	354
380	348
414	325
457	328
488	351
4	381
54	368
73	386
138	388
147	385
181	387
235	370
281	362
313	365
335	363
373	364
395	370
449	379
484	367
6	419
55	398
77	414
138	407
164	421
180	412
217	423
271	405
317	394
329	405
363	412
406	407
446	417
474	411
10	453
45	458
84	454
130	435
154	461
187	443
221	436
270	432
291	437
327	445
383	433
417	430
433	438
485	430
25	489
40	493
77	486
126	472
154	489
198	474
237	494
274	486
291	483
336	497
385	468
413	470
442	467
497	471
366	417
497	165
330	230
26	389
