34	7
89	34
110	22
158	15
192	21
226	30
248	26
293	9
333	17
376	35
410	12
430	28
465	31
29	67
37	66
99	46
108	59
177	41
196	46
221	43
266	58
309	57
346	50
374	43
395	57
446	70
484	55
27	103
66	79
90	95
129	80
160	93
178	72
238	96
262	102
322	105
348	73
389	105
395	105
433	95
477	102
26	113
66	111
73	113
122	113
160	132
204	139
213	142
251	139
298	128
343	144
365	131
428	112
459	121
501	130
3	174
52	147
104	168
140	157
151	154
199	173
228	158
264	167
299	146
354	171
387	141
402	161
435	148
500	169
6	198
49	193
78	195
127	199
156	189
178	177
251	200
261	205
299	198
329	182
385	199
391	209
456	178
464	215
32	237
52	224
87	219
111	225
158	245
185	217
217	244
277	215
313	227
320	224
362	215
421	241
445	215
492	227
13	263
62	261
90	257
122	284
162	251
182	282
235	273
252	267
320	259
337	265
358	275
403	273
464	265
480	286
18	290
61	299
92	287
122	314
156	288
188	323
237	291
281	309
290	318
338	299
379	310
396	303
463	285
474	286
0	349
44	330
88	341
128	331
147	324
179	321
214	352
282	319
289	356
321	330
386	336
402	336
446	341
483	350
8	356
40	381
88	374
108	382
169	360
205	384
215	368
276	383
296	359
344	380
379	379
426	363
427	381
36	414
35	419
99	418
139	412
176	410
190	413
249	405
256	420
305	405
333	418
383	394
400	397
433	424
478	427
28	428
52	446
98	450
111	445
169	465
200	428
245	447
256	435
295	456
346	437
394	461
395	447
447	439
17	494
54	469
75	495
133	494
144	478
200	492
235	480
274	471
288	482
328	495
392	481
413	481
436	497
464	483
371	310
422	464
59	203
329	243
15	28
461	393
345	473
