21	25
57	10
94	15
132	22
155	26
200	25
239	20
259	9
301	20
332	13
376	22
403	21
449	10
474	26
25	49
53	55
86	48
123	57
160	62
197	61
224	49
268	61
310	54
333	52
381	59
414	52
447	55
479	45
9	80
57	91
92	94
116	92
159	90
192	89
234	83
261	81
306	88
342	95
369	91
404	90
451	83
480	84
25	125
57	131
87	121
133	122
155	131
198	129
240	123
260	132
297	123
333	133
371	130
418	120
443	128
487	128
17	159
45	160
84	160
128	160
166	161
201	169
224	156
263	156
298	167
342	156
374	156
402	165
437	165
477	162
25	199
61	204
90	200
123	196
164	200
190	189
227	196
269	196
298	190
343	204
366	188
410	188
455	189
491	196
17	235
53	227
84	234
127	223
152	238
199	224
237	232
261	232
296	225
331	227
369	239
412	238
452	224
484	227
17	274
57	274
89	259
120	272
163	267
192	267
239	262
261	272
298	260
334	262
382	267
419	265
446	272
482	260
20	305
59	301
86	312
122	307
158	297
188	306
227	295
267	306
311	305
330	309
379	302
416	303
437	306
490	297
24	332
54	347
84	338
131	342
164	334
202	335
230	333
271	347
297	340
334	332
381	335
416	336
438	341
488	331
18	368
61	368
94	369
121	369
153	374
201	376
236	376
275	370
294	377
330	381
379	379
410	370
454	381
478	378
10	411
52	418
94	405
128	414
157	411
194	413
235	405
267	406
300	412
339	413
373	412
412	404
438	404
479	403
20	442
49	439
96	438
122	450
154	440
202	448
232	438
264	444
303	444
331	451
380	446
411	453
441	442
475	449
14	489
47	477
86	485
131	481
158	477
192	478
239	490
266	478
309	485
332	481
381	473
413	477
438	477
481	488
117	231
14	65
366	194
292	70
