23	22
47	15
84	14
128	20
161	22
198	19
227	10
269	14
309	24
339	15
374	23
412	22
440	24
487	23
21	51
59	46
85	56
122	60
153	51
190	54
235	54
267	58
309	51
337	58
376	46
405	57
446	49
480	53
20	83
48	83
93	86
119	88
163	89
200	95
225	85
273	85
299	88
334	95
372	91
404	86
446	86
485	94
23	130
49	128
91	128
127	120
159	130
199	128
235	122
270	131
297	131
332	119
380	122
417	127
444	126
485	128
11	159
58	166
91	166
126	156
163	167
197	153
233	164
261	154
299	160
345	164
376	158
406	155
451	158
475	159
21	192
52	198
88	202
130	192
166	196
198	200
229	197
264	199
304	190
343	192
377	201
408	196
450	197
486	194
20	238
47	231
84	229
120	230
162	225
194	234
227	229
268	232
298	230
332	230
379	237
414	226
448	233
482	227
14	264
48	273
88	261
129	274
163	267
195	266
232	273
267	263
309	273
341	267
381	262
409	274
444	266
476	274
20	304
55	302
94	309
129	310
161	306
201	300
234	299
270	297
310	307
337	298
377	305
413	309
446	299
479	302
17	336
57	342
94	339
129	336
163	336
190	338
230	339
265	342
304	341
338	338
372	343
409	341
447	334
487	338
21	378
52	374
91	374
121	375
160	379
194	373
229	373
261	373
297	375
335	379
375	381
412	368
452	368
489	374
15	415
59	411
88	409
125	403
154	407
202	412
231	416
262	411
298	406
339	405
376	416
404	416
442	414
478	416
22	448
54	444
89	441
124	445
159	452
202	452
236	443
267	450
309	446
338	443
381	439
416	445
453	450
478	440
17	481
49	477
93	482
123	488
154	484
194	485
225	489
271	477
298	478
333	477
373	486
415	483
445	487
484	478
300	280
142	414
275	373
464	255
