25	9
54	15
99	10
134	23
156	18
191	9
228	24
264	8
312	8
346	9
366	7
402	14
447	18
479	27
11	52
64	43
88	51
115	55
169	62
186	46
235	52
271	56
312	45
348	47
371	61
405	51
447	55
471	60
13	90
55	79
86	78
120	89
152	84
193	97
242	94
261	87
294	94
335	87
378	87
413	99
436	86
473	89
24	132
61	122
91	128
128	125
161	132
187	115
229	118
257	123
311	114
347	118
368	134
411	124
446	117
490	126
15	156
63	155
87	167
124	159
150	165
188	165
237	159
261	156
299	150
329	152
384	154
410	162
448	167
485	153
25	192
45	200
92	186
123	193
151	192
202	191
241	205
278	191
294	189
331	195
370	204
417	196
446	193
478	199
23	238
47	224
95	226
133	224
162	228
203	223
240	230
278	240
300	223
334	224
377	236
416	228
435	225
472	237
26	265
53	273
99	277
125	270
150	276
188	268
229	274
269	271
305	277
328	272
374	264
400	272
444	265
475	271
15	302
47	293
81	294
123	303
162	310
194	311
229	297
258	294
314	310
335	302
380	312
412	310
451	298
490	307
22	332
55	330
87	335
125	330
156	349
200	330
226	347
265	344
299	344
349	345
378	337
408	332
443	348
485	334
17	376
49	385
91	373
116	369
155	374
202	366
233	370
268	365
309	384
343	373
373	364
420	381
450	384
482	374
22	411
64	414
87	403
125	420
166	406
191	404
234	400
267	419
314	404
347	414
378	412
402	410
448	420
474	413
7	449
59	443
93	438
131	448
152	448
203	449
232	447
260	439
295	447
336	449
371	447
420	451
448	456
489	455
18	476
55	472
96	488
120	490
159	480
192	474
223	472
259	490
311	479
330	477
370	481
417	484
441	491
478	483
358	316
107	243
109	120
217	455
