8	8
38	6
61	19
88	23
127	6
150	10
184	20
205	7
230	7
256	21
286	6
326	7
354	8
379	21
403	8
430	18
458	13
482	12
15	47
45	34
60	44
104	42
120	36
144	40
171	43
207	41
234	39
273	42
287	32
327	33
342	35
376	47
409	49
427	49
465	37
487	43
7	61
32	68
65	73
106	71
131	67
146	61
175	60
200	61
234	78
264	64
286	69
316	69
355	64
372	78
395	66
435	75
466	69
481	67
14	105
46	93
62	100
94	97
128	90
155	98
187	101
214	94
227	99
271	88
283	99
324	103
342	93
370	99
399	106
422	100
465	104
484	90
13	117
38	131
62	128
98	118
122	123
152	128
189	130
206	118
236	132
270	127
292	129
317	124
342	125
381	122
401	134
437	130
466	128
479	128
18	147
41	146
64	160
105	149
117	154
143	152
176	146
204	147
232	147
265	157
290	162
318	159
344	158
383	154
408	154
437	158
448	148
479	147
7	177
41	188
70	175
95	187
122	185
156	183
179	175
205	182
228	174
269	173
295	187
320	184
344	183
379	177
405	176
424	185
450	172
477	189
8	206
40	205
68	210
95	212
132	212
146	212
179	202
201	211
234	215
267	204
288	207
326	215
339	203
367	200
402	210
423	211
459	208
495	217
18	241
40	229
64	245
101	242
118	239
159	237
182	226
210	232
232	241
255	238
292	233
319	230
349	232
369	242
404	231
433	239
461	235
479	234
20	259
36	267
62	264
88	257
120	264
143	256
171	257
202	261
244	272
258	266
294	264
317	256
349	262
366	263
410	263
427	261
451	257
495	261
11	293
36	292
61	288
88	300
130	291
147	283
179	286
209	296
229	282
266	293
287	295
327	296
339	294
377	293
407	298
440	298
456	294
486	293
11	317
40	327
61	322
100	326
119	320
143	326
187	312
199	315
240	320
260	314
294	322
314	321
343	320
379	313
394	328
437	321
452	326
489	312
8	342
44	355
61	345
95	344
126	342
143	347
186	346
216	346
231	339
269	354
294	352
316	354
340	354
374	351
393	350
439	340
460	351
483	352
16	381
42	383
62	370
106	383
119	381
145	370
184	377
210	379
233	371
265	382
293	371
314	379
355	372
370	380
403	373
436	371
450	366
485	366
10	399
44	403
77	406
100	403
126	409
161	409
181	399
204	405
229	407
258	393
294	410
316	396
351	400
370	404
402	410
431	394
453	404
495	398
8	437
39	438
61	421
103	428
130	422
160	439
189	438
216	421
242	421
267	432
285	424
309	425
342	427
372	435
398	429
422	428
461	425
486	429
16	453
47	452
66	453
98	454
128	463
161	455
174	456
213	458
238	461
267	463
299	467
325	450
338	455
380	455
409	457
425	461
458	458
484	461
19	489
48	484
72	493
99	481
131	494
148	495
182	492
210	484
241	493
261	487
289	487
313	484
347	495
382	479
395	477
438	484
449	486
492	478
405	19
96	340
186	283
55	238
469	455
23	92
281	480
324	123
10	355
68	366
320	389
81	314
241	312
200	103
288	456
134	123
234	204
288	35
18	385
129	437
247	42
425	49
219	332
276	497
119	174
46	375
