17	18
39	6
68	14
95	14
116	18
160	13
178	9
201	18
235	19
270	7
295	11
320	13
352	8
373	18
406	8
425	8
451	5
484	6
21	40
46	43
64	49
100	41
118	41
151	46
182	39
215	33
227	37
255	34
292	37
322	36
340	43
368	36
398	46
424	49
455	39
492	44
11	75
35	77
74	65
90	61
122	61
153	61
176	72
216	77
227	61
270	64
298	74
325	63
345	61
370	75
405	63
422	62
452	77
492	62
21	89
40	101
62	96
93	100
127	90
153	95
188	93
205	91
240	91
270	89
285	92
324	90
352	104
373	104
395	92
431	98
452	91
478	104
18	120
45	123
75	120
95	129
121	116
147	133
185	125
203	130
230	118
271	127
299	130
322	124
343	118
367	117
408	117
424	123
451	116
484	118
10	150
39	155
72	149
99	158
129	158
152	159
178	148
216	152
244	152
260	148
295	149
327	154
351	158
368	150
408	159
429	147
456	155
490	158
9	181
36	182
75	174
94	186
126	178
155	185
179	179
200	182
241	186
266	174
294	183
320	181
350	177
382	183
401	182
435	185
461	181
481	179
6	206
40	202
66	214
92	209
127	215
152	212
174	204
214	209
230	205
270	201
284	211
318	214
354	202
382	211
394	213
434	201
456	200
491	210
16	238
39	240
66	229
99	238
120	243
152	239
187	241
206	236
236	238
261	236
295	230
326	232
348	238
381	235
394	237
436	235
463	236
488	231
17	262
40	268
64	262
104	263
120	259
158	257
184	264
207	256
232	269
270	265
297	261
319	268
351	269
382	257
407	267
423	271
464	267
493	271
7	296
33	298
66	287
95	295
126	291
158	290
172	299
203	283
233	286
265	287
287	299
322	292
347	284
373	287
395	288
432	286
452	296
489	294
15	317
33	321
67	312
93	311
121	316
155	311
184	324
206	326
233	321
264	311
288	320
323	326
343	313
374	312
407	317
435	311
455	317
487	325
9	350
43	347
65	342
102	344
125	347
154	349
185	341
206	339
230	340
256	340
297	350
324	353
348	343
376	353
397	342
429	344
455	353
483	350
12	381
38	371
62	382
98	370
125	377
154	371
182	378
203	378
240	370
269	380
294	372
322	372
351	373
372	376
397	370
435	378
461	368
489	375
18	408
43	396
66	404
100	396
120	399
154	408
173	402
201	398
242	402
258	410
293	395
314	409
354	402
374	400
402	408
422	403
466	395
484	400
9	432
34	425
71	431
91	428
132	436
146	436
182	437
203	427
233	434
259	432
298	436
322	424
349	438
379	437
408	433
430	431
464	434
482	429
21	461
41	460
73	453
97	455
120	451
147	458
178	453
211	454
230	456
267	458
291	451
326	451
348	461
367	457
400	457
423	456
450	452
490	458
8	490
35	478
71	487
100	487
128	479
150	487
185	486
209	479
239	483
258	481
295	492
321	490
343	482
379	479
401	492
424	478
458	492
481	494
445	308
415	264
42	311
106	499
2	434
256	195
385	104
112	277
91	357
42	486
306	293
70	360
240	78
76	152
175	276
261	485
78	49
257	27
228	134
357	259
37	116
192	427
96	259
241	464
173	196
328	209
