10	26
59	19
81	27
102	17
161	20
185	28
223	26
241	23
281	3
305	22
345	14
394	22
421	26
456	20
497	19
28	46
47	54
75	56
105	53
139	35
190	48
227	42
264	47
270	36
318	51
341	49
395	61
416	53
456	52
474	64
25	93
54	81
68	83
113	96
150	69
197	86
217	80
256	89
293	71
327	81
351	86
369	73
406	82
457	68
475	92
28	120
59	105
87	111
119	110
147	112
188	103
202	103
251	130
278	126
329	108
357	112
371	109
410	119
446	120
478	106
7	164
58	152
89	161
119	159
136	141
184	147
202	149
263	159
272	149
330	137
355	145
394	151
427	160
435	153
469	141
28	168
35	180
94	180
109	170
142	172
174	190
206	172
260	183
275	176
320	177
349	192
375	177
411	197
456	187
468	196
25	203
40	213
83	202
115	205
162	219
174	227
226	231
239	208
279	218
302	212
346	219
385	222
417	208
440	219
471	202
13	241
39	245
96	240
129	259
135	238
192	256
213	254
253	257
282	249
326	235
343	257
395	245
422	247
459	237
483	263
29	295
50	281
83	289
127	294
143	287
186	278
212	276
258	277
277	290
320	292
338	269
373	273
430	278
448	269
483	289
30	326
53	331
91	304
105	312
142	321
187	324
223	326
239	316
297	301
321	319
358	329
378	302
425	315
442	324
491	306
13	348
38	339
79	348
121	353
150	343
186	347
217	354
247	360
282	343
307	355
336	363
369	361
403	352
453	363
477	338
4	369
62	397
78	392
123	383
139	375
178	384
203	389
244	375
283	372
303	383
343	383
397	385
413	392
437	384
480	384
31	414
64	417
78	416
123	421
150	423
185	428
217	408
253	421
292	412
309	426
348	428
369	405
423	425
464	416
480	404
13	459
60	440
84	456
123	459
162	451
180	454
230	458
263	439
269	437
308	444
356	436
376	443
430	450
449	460
491	440
21	492
44	487
83	489
112	479
138	492
187	492
228	476
250	486
273	488
326	494
348	488
394	488
404	478
462	471
491	478
162	340
237	105
450	0
114	281
357	171
214	149
379	399
289	285
277	306
170	0
353	154
198	314
448	318
497	118
5	206
305	264
482	475
275	261
450	261
102	194
134	379
60	387
370	19
393	271
272	43
