9	18
44	17
73	19
100	13
134	19
160	16
190	10
219	10
255	12
284	12
303	15
332	12
372	13
396	10
431	12
456	20
484	11
16	43
44	47
76	38
97	48
130	39
164	45
196	49
224	38
245	40
283	42
312	41
340	46
372	40
402	42
420	49
451	47
488	39
14	67
47	74
74	78
103	68
138	78
163	73
187	79
220	72
254	75
278	70
310	68
334	78
362	72
402	72
421	68
455	74
481	75
15	108
43	99
76	99
105	106
135	107
162	99
187	108
220	103
254	100
281	107
307	104
337	104
372	101
393	99
431	103
461	101
488	108
18	128
41	128
72	134
101	133
128	135
165	137
187	127
220	130
252	134
284	133
309	132
341	137
365	127
398	133
431	129
452	130
481	133
17	155
39	159
73	157
100	157
131	163
162	162
185	165
226	165
252	157
285	160
310	159
337	166
366	157
402	165
430	157
458	166
490	158
16	187
45	187
69	191
99	195
132	196
162	188
192	191
217	194
250	194
281	194
307	195
342	194
370	195
392	192
430	187
459	191
489	189
11	224
44	223
71	217
97	216
130	222
162	217
187	225
225	216
247	214
280	225
311	215
336	224
370	223
399	220
422	215
454	226
487	217
15	253
41	249
73	248
106	250
131	253
159	251
190	254
217	255
246	253
282	255
303	252
337	248
367	253
396	253
426	255
459	248
481	248
15	279
46	278
71	284
100	274
130	285
160	281
186	283
224	282
253	277
279	279
311	284
332	275
372	279
391	281
423	283
460	274
487	284
12	314
39	312
74	306
102	311
126	303
160	311
194	309
216	311
251	304
283	306
312	305
337	307
362	305
402	310
428	307
459	306
481	308
13	333
40	333
78	337
102	341
128	339
157	335
196	335
223	336
249	333
274	338
304	337
336	343
364	342
399	343
424	333
460	340
483	342
12	369
49	362
72	363
106	363
129	363
157	363
193	371
222	369
254	368
278	364
314	371
340	367
364	366
391	361
423	365
454	367
489	364
9	395
40	399
69	394
104	402
134	391
164	393
187	396
220	392
254	400
279	399
310	398
336	401
372	397
392	395
431	396
459	400
490	401
15	424
43	431
68	427
99	426
135	431
163	426
194	429
225	431
251	426
282	428
310	424
336	423
366	428
401	429
421	422
455	431
485	430
15	460
42	456
74	453
101	461
127	458
166	459
192	451
221	451
246	454
275	451
310	457
339	454
364	459
398	453
430	450
450	459
482	460
13	490
39	483
68	483
107	488
127	490
164	485
187	482
221	487
252	487
281	483
305	490
343	481
362	486
395	483
431	483
459	482
489	479
147	133
383	373
71	490
306	134
125	375
468	498
22	434
56	269
431	443
139	399
334	144
