20	8
55	17
65	15
106	11
133	25
150	5
202	7
211	11
241	6
274	3
306	19
326	17
358	22
391	6
429	18
454	15
484	9
15	44
41	43
63	45
93	32
137	41
170	32
184	44
221	54
250	49
285	51
316	38
340	34
365	35
388	32
423	55
460	55
490	50
22	72
50	77
84	75
104	69
141	61
172	85
200	76
211	69
238	82
279	76
313	66
346	71
359	67
406	63
415	64
452	79
492	64
6	108
54	112
82	113
107	101
125	110
154	105
181	109
229	110
260	102
273	92
315	103
345	100
365	103
395	111
437	101
459	94
492	111
7	124
54	125
78	122
103	122
124	141
150	126
202	129
214	122
256	134
288	127
320	127
328	137
368	130
385	120
434	125
466	122
496	128
17	172
44	166
69	170
113	154
125	170
161	162
200	150
213	158
246	159
290	158
300	162
328	160
368	162
386	167
415	157
451	152
482	166
13	179
33	192
84	200
98	195
132	181
171	192
181	191
208	195
255	190
276	193
315	189
340	183
363	179
388	193
435	194
449	182
488	198
23	229
40	224
71	219
96	215
143	210
163	221
194	209
216	217
246	222
275	225
302	231
349	215
368	209
398	217
420	224
452	217
493	212
21	243
34	246
66	244
96	240
125	255
160	239
202	245
216	256
256	245
278	250
312	253
342	252
377	246
402	239
433	251
448	252
477	248
16	277
43	290
74	270
109	273
122	279
163	289
188	273
216	285
252	289
283	287
310	272
341	272
363	285
393	270
436	282
464	281
476	290
8	310
51	305
84	312
112	302
132	300
167	314
195	313
214	320
261	317
285	305
317	320
333	305
373	313
406	306
428	299
446	308
476	311
15	345
35	349
82	348
98	337
137	336
150	347
189	342
218	334
252	327
272	338
313	329
327	346
377	329
392	339
427	344
459	326
486	329
13	376
50	361
72	357
107	363
135	366
165	365
202	358
225	369
258	369
276	369
300	379
348	372
356	379
389	363
435	367
450	372
476	376
24	399
38	389
62	397
101	406
125	391
160	400
193	404
210	402
241	408
284	386
314	398
334	402
356	403
388	388
428	389
447	407
496	403
17	423
39	427
74	422
104	426
131	435
162	421
197	419
218	425
251	435
271	419
317	427
345	419
367	426
402	436
430	420
455	421
492	430
5	448
48	457
73	462
114	449
126	464
155	445
188	463
226	460
246	460
282	466
309	454
343	454
375	462
402	459
419	451
462	448
483	464
10	486
37	493
78	492
104	495
142	473
155	491
192	489
219	474
259	496
269	486
313	482
346	489
378	494
396	493
429	489
450	474
483	483
89	313
48	258
210	385
151	58
248	242
38	231
409	451
145	70
391	347
384	107
480	69
