0	13
44	2
72	3
95	4
143	13
164	30
177	27
220	28
255	0
287	12
319	20
346	2
357	3
407	0
421	10
453	6
472	25
1	49
36	30
79	44
100	45
130	28
159	48
206	47
220	41
244	57
279	58
313	35
334	58
382	39
392	41
414	57
457	47
493	51
25	70
52	71
81	62
94	64
137	83
168	60
177	76
232	70
262	70
274	73
293	85
344	61
369	87
386	65
438	73
442	84
496	79
16	105
33	88
62	92
118	96
125	113
166	95
186	99
206	117
257	110
276	88
304	115
346	109
371	113
381	102
439	110
472	113
493	87
26	132
35	142
67	139
115	117
143	122
154	129
204	121
218	124
237	121
272	117
299	146
332	144
369	127
389	138
440	124
448	130
489	136
1	173
44	153
81	177
86	157
143	151
163	156
193	160
213	170
256	170
287	177
302	171
338	177
356	174
405	166
418	166
444	158
486	166
3	176
49	181
66	178
117	204
117	175
170	206
178	178
235	190
257	180
291	184
311	201
346	178
378	194
400	178
440	186
445	189
498	204
18	221
31	207
79	223
114	230
146	213
149	221
192	205
226	213
255	207
287	231
308	226
336	206
360	205
391	209
413	223
465	223
475	232
27	252
29	261
77	238
118	236
121	243
161	241
193	259
226	244
259	260
268	245
293	241
342	251
361	235
396	251
416	243
462	245
496	241
11	294
29	290
64	279
110	285
145	269
163	270
193	278
233	263
260	271
286	277
310	294
329	274
378	263
400	265
413	285
456	289
500	271
28	312
53	319
61	301
103	307
137	319
162	306
205	320
216	307
251	322
280	301
306	321
342	294
373	293
383	297
413	294
462	295
485	301
1	353
43	324
67	339
101	330
138	344
161	347
178	353
213	326
242	327
287	329
298	324
329	350
370	346
392	353
433	337
463	340
480	329
10	383
42	361
88	351
100	360
128	374
162	378
176	374
228	382
260	382
280	365
318	365
349	358
382	374
409	361
442	383
441	355
489	360
22	385
50	412
66	389
108	396
132	395
152	393
205	408
227	393
257	405
285	390
298	410
337	386
353	404
393	401
434	394
465	389
472	389
6	439
35	435
63	428
111	412
139	420
162	425
187	413
213	426
245	417
282	434
323	432
338	428
358	441
383	430
433	417
459	417
493	440
3	441
45	470
61	445
92	459
130	467
152	439
183	470
209	468
262	456
285	440
323	453
330	461
362	448
412	457
429	457
467	455
479	457
8	479
49	479
77	475
103	500
120	472
170	485
186	476
207	475
244	475
271	487
296	480
344	485
378	477
401	487
418	489
444	499
489	490
30	213
92	77
147	298
140	53
75	230
129	245
443	397
104	272
304	426
353	348
7	388
