15	8
44	11
67	19
107	17
135	10
165	16
189	23
228	17
253	13
285	8
301	15
345	8
367	5
389	23
434	23
462	14
489	21
8	38
44	44
69	48
109	35
135	36
170	37
192	36
225	51
257	47
275	52
301	51
336	41
363	44
398	38
423	48
459	38
480	50
14	68
50	72
80	81
105	78
131	65
153	78
190	72
215	67
251	69
281	80
302	79
330	78
367	64
396	65
430	67
454	73
491	66
13	99
49	100
66	111
99	102
139	94
161	105
195	108
221	101
251	94
274	108
301	101
335	107
366	109
393	108
423	103
453	110
486	110
19	125
43	138
78	134
103	125
138	125
161	131
188	135
222	124
258	135
286	134
303	131
346	135
368	140
391	128
430	137
451	140
480	133
17	163
45	166
82	169
109	154
138	170
159	169
190	167
228	157
258	163
271	166
315	155
344	154
360	162
405	162
424	166
450	168
483	169
13	194
37	197
76	199
104	196
137	186
163	183
196	195
226	198
258	183
280	190
312	184
345	191
374	182
391	190
428	184
459	199
483	189
20	225
44	213
66	229
103	216
128	223
169	225
194	218
228	212
257	217
277	224
317	216
345	227
360	213
399	214
428	220
453	226
481	214
8	241
45	254
71	258
104	246
128	241
154	243
195	250
214	243
241	245
271	258
313	243
332	257
374	248
399	257
418	242
454	248
477	254
21	282
48	274
70	287
106	271
134	287
153	284
189	281
217	279
255	276
272	276
304	273
339	274
360	273
400	278
434	279
460	285
484	276
10	301
44	317
76	301
101	317
128	314
159	306
191	304
225	302
252	312
281	301
307	315
340	311
374	309
395	316
435	303
447	314
478	312
10	335
50	335
77	342
107	332
140	337
166	332
198	343
224	338
244	334
282	341
311	339
335	339
362	346
398	342
432	333
452	337
478	341
21	361
50	365
70	374
95	367
136	358
166	366
182	359
219	374
251	371
271	365
312	368
329	370
368	374
399	376
428	368
462	367
488	360
16	401
42	394
70	394
103	391
138	399
156	404
195	391
224	399
255	390
282	405
307	398
336	392
364	405
403	394
424	397
457	391
483	399
10	422
40	419
65	422
94	432
137	419
164	419
186	424
226	434
252	426
278	433
305	419
346	424
359	425
393	434
421	435
452	429
490	427
12	455
49	458
80	457
103	461
131	452
159	452
184	463
224	463
250	462
274	459
316	452
332	463
362	462
397	448
433	448
460	449
487	448
15	490
47	479
81	478
103	487
140	476
154	487
196	478
216	483
243	482
276	487
309	485
337	484
364	492
393	490
425	485
456	481
481	480
336	322
244	423
281	143
193	117
51	16
243	92
444	362
437	115
245	494
437	104
441	376
