13	3
28	7
52	8
92	4
108	16
150	10
159	25
194	18
214	10
248	21
268	2
278	1
315	6
341	25
374	24
400	12
407	0
448	0
468	21
500	0
9	26
34	31
49	46
95	24
122	44
133	29
165	37
186	31
202	36
244	48
264	28
293	44
311	47
341	48
370	33
392	48
422	37
444	45
467	36
480	33
4	64
25	73
52	68
86	61
114	50
143	61
156	71
188	70
214	66
234	63
258	52
300	60
312	75
341	72
362	71
395	49
417	70
450	53
467	67
494	75
10	101
45	90
53	83
79	97
106	75
148	76
175	77
179	76
224	95
229	76
271	81
288	91
317	88
327	99
371	76
400	97
420	89
442	84
465	94
495	90
15	116
38	114
52	109
95	116
125	114
144	103
169	114
178	111
200	120
242	105
269	105
280	102
302	110
333	106
360	115
378	111
406	107
441	115
451	105
485	102
2	124
27	139
51	141
96	134
104	132
142	149
174	133
198	139
207	137
230	127
256	146
277	129
326	137
331	135
371	128
392	149
421	149
426	141
475	128
482	140
11	169
34	149
70	162
84	171
118	169
149	153
173	175
194	164
210	174
241	166
251	166
287	166
305	156
338	169
361	156
388	168
421	167
433	162
471	155
493	166
0	178
36	188
75	191
74	192
123	180
144	178
175	182
191	191
213	196
230	176
256	174
281	176
316	200
328	180
355	184
376	187
424	194
439	186
454	189
481	196
18	214
34	207
75	206
92	203
122	202
143	213
160	218
198	218
205	225
224	211
262	218
274	216
300	209
334	225
350	213
390	200
421	217
431	216
467	225
474	225
14	235
38	224
70	242
83	234
113	230
132	240
171	243
175	239
206	225
230	250
270	251
275	228
324	245
348	224
360	244
381	249
411	231
427	239
452	236
491	232
16	266
23	253
69	261
97	272
114	255
142	254
168	268
191	249
224	259
243	269
262	269
295	264
307	264
331	250
360	255
399	265
408	275
433	265
453	265
474	265
2	275
28	292
56	279
88	289
124	285
138	294
165	284
177	298
208	275
227	285
265	293
295	291
305	300
333	293
366	277
380	274
418	282
440	292
459	296
482	289
12	319
32	321
50	317
83	314
111	311
130	306
161	319
186	307
222	312
250	304
254	313
295	310
312	323
342	304
356	324
392	307
401	319
429	309
457	320
498	301
8	343
41	348
70	333
97	337
104	334
150	325
166	328
189	344
199	326
229	335
272	347
278	335
315	328
341	337
352	326
378	342
406	344
429	330
469	331
477	335
8	375
43	357
57	354
77	362
121	357
143	351
173	373
196	349
219	373
244	362
272	356
280	369
323	362
348	354
364	359
383	356
406	366
437	354
468	364
496	374
8	377
31	382
75	374
96	381
110	380
138	381
167	380
177	396
200	390
232	380
264	376
294	394
319	389
340	376
363	392
379	380
417	395
449	390
462	388
488	379
9	415
50	416
68	406
100	401
101	411
137	423
166	411
188	418
214	415
231	418
266	422
293	403
301	403
339	419
373	400
377	415
417	422
444	418
470	424
496	411
2	442
39	428
68	441
78	443
100	450
149	433
174	445
200	442
224	429
229	445
262	450
289	448
320	437
345	441
375	449
395	440
422	426
443	440
464	437
485	425
14	458
23	465
66	463
99	458
119	449
123	462
156	449
177	472
215	455
247	450
274	450
301	455
313	461
348	471
374	457
391	461
408	472
434	471
473	473
497	448
19	485
28	494
65	486
96	495
111	501
148	486
154	487
185	483
215	482
223	488
260	496
275	489
322	481
342	477
361	485
383	480
405	490
432	485
450	478
497	488
